Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
3da5f24c-18f5-4309-b5c2-1a7aac312ded,5d083b50-65fd-4728-b0fa-1bd8258492ce,99999999.0,Short Term,728.0,1484375.0,10+ years,Rent,Debt Consolidation,28574.1,19.9,2.0,15.0,2.0,98952.0,442398.0,0.0,2.0
b83da6e8-3f64-4226-a29e-7037af2f8a85,01d60c7a-8c61-4201-8d67-f362cbad3d82,447744.0,Long Term,668.0,1527410.0,8 years,Home Mortgage,Debt Consolidation,13364.98,25.4,60.0,18.0,0.0,356269.0,721204.0,0.0,0.0
856e97e7-4509-4802-be98-fad63933550a,5184d68c-1041-49e3-8393-e5a022096128,291258.0,Long Term,704.0,1519639.0,3 years,Home Mortgage,Debt Consolidation,30899.51,11.0,29.0,25.0,0.0,175237.0,1035298.0,0.0,0.0
b45d9e0a-bef6-4959-a82e-4142d5253b10,805ffb4b-e74a-42e6-a187-fd700e7bcf59,32714.0,Short Term,744.0,1299334.0,9 years,Home Mortgage,Home Improvements,26419.69,16.1,64.0,21.0,0.0,126559.0,970508.0,0.0,0.0
68f98453-f02d-40b9-a1ce-8f351162753d,57c2d17e-c621-46b7-96fe-779a949313b5,268510.0,Short Term,701.0,808298.0,2 years,Home Mortgage,Debt Consolidation,11114.05,34.3,70.0,8.0,0.0,274094.0,468094.0,0.0,0.0
4eb0e899-3b3a-4609-970e-f6d7d79cb70c,fac756db-40c4-4ff5-8ca6-8138c151330f,560846.0,Long Term,6920.0,1145719.0,10+ years,Home Mortgage,Debt Consolidation,15467.14,17.0,65.0,11.0,0.0,245119.0,384076.0,0.0,0.0
9006dabc-0067-42b7-822b-6436425cb30e,78654514-563b-4256-bb3f-a41612a44199,761838.0,Short Term,699.0,3665727.0,10+ years,Home Mortgage,other,73925.58,31.8,52.0,19.0,0.0,1273836.0,1685662.0,0.0,0.0
e5c8bc97-f935-4d54-80ce-4512aac94374,0e045609-b7f0-4bb8-9857-d02a3d11783c,134024.0,Short Term,720.0,962996.0,10+ years,Home Mortgage,Debt Consolidation,26803.3,11.0,42.0,11.0,0.0,303544.0,364210.0,0.0,0.0
7f453ea9-20bb-4e29-b0b3-f6f6a60ff327,ef99d930-5dfd-4ae0-bae2-b85e7b9cd46d,259248.0,Short Term,699.0,1007532.0,10+ years,Rent,Debt Consolidation,17799.77,14.0,18.0,8.0,0.0,15732.0,82038.0,0.0,0.0
8436cc92-5bb3-4b38-90c9-db5ff0917ae0,a9fa4a8f-918b-4d47-95fb-03ec644da8ef,238810.0,Short Term,704.0,749227.0,10+ years,Home Mortgage,Debt Consolidation,14509.73,28.0,20.0,8.0,0.0,257374.0,414480.0,0.0,0.0
458d33b6-1b6b-40ec-9739-c2172d99455e,99924b81-92a5-43af-9452-c3e913c5164b,570350.0,Short Term,748.0,2501369.0,9 years,Home Mortgage,Debt Consolidation,25638.98,18.6,44.0,12.0,0.0,226043.0,400818.0,0.0,0.0
e1ef38c3-064d-4aaa-a02d-e5acaf5aa568,2bd4e055-e728-4aad-9482-6360ec411894,175406.0,Short Term,716.0,908903.0,3 years,Home Mortgage,Debt Consolidation,6990.86,33.6,27.0,11.0,2.0,118598.0,444400.0,1.0,0.0
c8888444-571f-4ed5-986b-0d85212f3265,0f3ef1ab-cafb-41e4-942e-7f92fbd587dd,648714.0,Short Term,743.0,2184981.0,10+ years,Home Mortgage,Home Improvements,11343.76,20.2,28.0,18.0,0.0,135223.0,1294040.0,0.0,0.0
350ea1d4-ea2f-47b9-b1d6-cf198109166c,01c29382-05a0-4a56-92f7-f589feb11cab,753060.0,Long Term,678.0,2136930.0,7 years,Home Mortgage,Home Improvements,34903.19,28.4,4.0,8.0,0.0,532494.0,983356.0,0.0,0.0
563d4e14-d9e4-4b57-bd6a-22b3a536ef9d,8569a1c3-52df-4212-9e65-bc856dd7c3a5,135058.0,Short Term,723.0,1205322.0,3 years,Rent,Debt Consolidation,10345.88,12.9,35.0,8.0,0.0,228722.0,331034.0,0.0,0.0
a9b46e09-40d3-4a22-9186-b10a39b6d6f7,88d734d8-aee4-476a-ac66-b5f088487a67,330440.0,Long Term,631.0,1331729.0,3 years,Home Mortgage,small_business,32849.29,14.7,69.0,27.0,0.0,196802.0,614240.0,0.0,0.0
9d86adba-e64f-4441-b523-240a8911cbf5,dc7973aa-ff66-4859-8972-35cbcfcec816,59532.0,Short Term,712.0,660288.0,5 years,Rent,Debt Consolidation,11885.07,12.4,60.0,6.0,2.0,88540.0,137588.0,2.0,0.0
a2741692-2cc5-48a6-a498-6766f0782dcd,0d823d11-523c-4c89-9ad4-b1bb4832fe6b,87516.0,Short Term,724.0,2834325.0,6 years,Home Mortgage,Home Improvements,37082.49,15.7,32.0,9.0,0.0,71896.0,297308.0,0.0,0.0
e7598e4c-726f-4ece-96fc-67b61c60c265,b8fb3228-6cef-4be2-9fd2-22015f6641f2,172722.0,Short Term,720.0,652631.0,6 years,Rent,Debt Consolidation,9299.93,18.5,70.0,9.0,0.0,161994.0,239580.0,0.0,0.0
63f3b679-a4ef-43bb-90f8-3ca5ca4d678a,e475a9cb-82ea-4d70-8526-aa008c8d6741,211200.0,Short Term,737.0,2090000.0,10+ years,Home Mortgage,Debt Consolidation,22641.73,19.7,8.0,7.0,1.0,318079.0,545622.0,0.0,0.0
6840b373-06ce-4df9-aed2-74a5107efab0,92fae570-09b4-40a0-8baa-cb2bd44c47d1,407946.0,Short Term,692.0,1036773.0,2 years,Home Mortgage,Debt Consolidation,26264.84,19.9,55.0,11.0,0.0,230926.0,709280.0,0.0,0.0
0c640f7f-275d-443a-ba2a-6a435788bfb4,0430b816-f977-49ac-a6f8-e72649f59b15,233310.0,Short Term,722.0,950475.0,10+ years,Rent,Debt Consolidation,12831.46,15.0,80.0,9.0,4.0,137256.0,294844.0,3.0,1.0
ede29d85-29fd-4172-9a86-f408fb3cb8e3,dfd13b65-5371-444d-8f08-a241334c329b,536338.0,Short Term,739.0,2702028.0,4 years,Home Mortgage,Debt Consolidation,49762.33,22.8,3.0,12.0,0.0,546877.0,708312.0,0.0,0.0
1d7e5ec6-d08a-4223-af1e-db85986ec28e,284c03f4-3598-4ed9-b237-85443c962a1e,415712.0,Short Term,742.0,1019008.0,10+ years,Home Mortgage,Debt Consolidation,10275.01,27.1,19.0,23.0,0.0,316996.0,1045704.0,0.0,0.0
ff025592-112a-47ba-9533-9971e44e055b,d3320d40-7763-4a78-bc36-9d1a1011d786,330704.0,Short Term,726.0,1523097.0,3 years,Own Home,Debt Consolidation,17198.42,14.8,40.0,8.0,0.0,248064.0,379434.0,0.0,0.0
02fd5d4b-5ddd-4c9e-92d1-118ad3fcd4a9,bb0c7ede-5ad6-4506-abe2-55f824cdceaa,167662.0,Short Term,730.0,696122.0,8 years,Home Mortgage,Debt Consolidation,7831.42,14.4,30.0,10.0,0.0,265563.0,413314.0,0.0,0.0
ea260b3f-3d7a-41df-b391-b4d480fd0b1a,2564461a-a5d4-4d7f-ad87-57d70bc17eb5,447304.0,Short Term,743.0,1854286.0,10+ years,Home Mortgage,Debt Consolidation,35385.79,33.3,2.0,13.0,0.0,196650.0,306460.0,0.0,0.0
eb8ff1e1-2dc0-4f9e-813f-c8af832b90c1,259ae741-0994-46a2-8a9d-bc26a83b361f,279004.0,Short Term,729.0,795359.0,10+ years,Home Mortgage,Debt Consolidation,7887.47,14.7,54.0,5.0,1.0,119130.0,200486.0,1.0,0.0
c912262d-579e-423d-8b01-1fc4ab77e0e7,ceeff363-7104-412d-82e0-5dbd13a875f9,99999999.0,Long Term,717.0,1488384.0,10+ years,Home Mortgage,Debt Consolidation,29271.4,27.4,17.0,14.0,0.0,537738.0,1029160.0,0.0,0.0
32a58f14-bbc7-46d4-8d92-3455504c4c26,dc96e0f1-9c15-4d91-a4dd-0b6fe8338413,530684.0,Long Term,696.0,1489562.0,10+ years,Home Mortgage,Debt Consolidation,34632.25,23.9,2.0,12.0,0.0,670453.0,902682.0,0.0,0.0
c0d0b6fa-11b4-4332-9146-c50290790108,c43806dc-a551-4e5f-bbe9-a9010ad329c7,292336.0,Short Term,706.0,785479.0,10+ years,Home Mortgage,Debt Consolidation,16756.67,28.9,23.0,15.0,0.0,339986.0,672914.0,0.0,0.0
d59982c4-b2e1-4db2-a18e-05de28cb061d,57cbd5a0-0faa-4f72-82f7-0f5d2cf68f21,99999999.0,Short Term,747.0,2719318.0,5 years,Home Mortgage,Debt Consolidation,23567.41,13.9,83.0,7.0,0.0,185763.0,458634.0,0.0,0.0
80b0458a-5cf3-4295-a699-842ddae0a8c1,a19bf437-5557-437c-808a-42ffdeda76a3,480744.0,Short Term,704.0,950095.0,7 years,Rent,Debt Consolidation,23514.78,8.3,22.0,8.0,0.0,208905.0,508178.0,0.0,0.0
0d98d114-cc22-48f1-98c0-18f9da9bf056,e9149202-4b27-40ef-8b75-b1475db3fbf2,328020.0,Long Term,724.0,963186.0,8 years,Rent,Debt Consolidation,15330.72,17.5,20.0,9.0,0.0,222832.0,435116.0,0.0,0.0
9dee763c-fb46-49c4-ab12-10a33faf4486,6a217938-4eb0-41cf-a94a-7d9ca0b57ab2,462000.0,Long Term,712.0,1425000.0,3 years,Home Mortgage,Home Improvements,14487.5,16.0,47.0,22.0,0.0,121657.0,833536.0,0.0,0.0
d230270b-cdfb-44d0-bb28-afaae8af0870,e5d91683-1c30-44cb-bc34-8cacf57a0f1b,99999999.0,Long Term,723.0,1503888.0,7 years,Home Mortgage,Debt Consolidation,8822.84,15.6,35.0,11.0,0.0,75278.0,562276.0,0.0,0.0
0cb2054b-d113-4054-8054-d08089b03a99,7449d9ce-d662-40d4-ba9b-75df09982462,661716.0,Short Term,705.0,1904940.0,7 years,Home Mortgage,Home Improvements,41273.7,16.2,7.0,14.0,0.0,152266.0,330154.0,0.0,0.0
312ce4f6-4654-4843-a714-1d0a277dc4f2,9ff1ca93-520b-4b6c-a998-632abd3a8399,436040.0,Long Term,705.0,1127859.0,5 years,Home Mortgage,Debt Consolidation,19267.52,18.6,27.0,9.0,0.0,462669.0,752400.0,0.0,0.0
8f58bb72-fb17-411d-b49f-92256b840b85,10eda278-3a3b-4cf6-acd4-9dd32a1428a8,336248.0,Short Term,7390.0,1200268.0,5 years,Rent,Debt Consolidation,28906.41,16.5,30.0,13.0,0.0,165642.0,199562.0,0.0,0.0
bc6e74bd-95a5-4e1e-9bee-d30193fb7310,b18976fe-c77e-4397-bc1d-0306abdb60fc,99999999.0,Short Term,749.0,2468024.0,10+ years,Own Home,Debt Consolidation,16309.41,43.0,24.0,18.0,0.0,568993.0,1568666.0,0.0,0.0
0a3f77cc-de09-4284-81ec-974ed6cbe723,13142ca7-b359-4f98-b232-798d729a6f4d,646272.0,Long Term,6950.0,1488384.0,8 years,Home Mortgage,Debt Consolidation,28279.22,30.2,15.0,7.0,0.0,204383.0,275814.0,0.0,0.0
b76bd04c-e89b-4b7e-9164-af62eb15288d,632dd3c0-04e4-4eba-8b3b-4ee236998e8c,263142.0,Short Term,736.0,655253.0,7 years,Home Mortgage,Debt Consolidation,12285.97,15.1,48.0,11.0,0.0,95228.0,162888.0,0.0,0.0
1356e11e-98b0-4489-a4a6-6ef30e10b028,f728b656-2cd4-46d2-87b2-38b1b3d6b08a,345268.0,Short Term,675.0,1246818.0,1 year,Rent,Debt Consolidation,10005.78,13.3,12.0,18.0,0.0,123462.0,217932.0,0.0,0.0
b36a9401-e87e-48dc-abc7-2d485e4c9e58,0f99ea50-4c85-4f97-800a-4b1eb3fdd495,778558.0,Long Term,660.0,2735639.0,2 years,Home Mortgage,Debt Consolidation,56308.4,27.0,47.0,12.0,0.0,1420744.0,2223056.0,0.0,0.0
e4370d0c-ee45-4419-b16e-29dc63afb3cf,9fb523c0-4ab4-40c3-8639-e3b6d24ec39f,177584.0,Short Term,717.0,766840.0,< 1 year,Rent,Debt Consolidation,18595.87,17.5,14.0,14.0,0.0,136325.0,270754.0,0.0,0.0
4328c26e-0288-4ba5-aff9-b0ce0d3069d1,d7332703-02b1-4a05-bb2e-ca7401b338f8,146520.0,Short Term,676.0,1265381.0,10+ years,Home Mortgage,Medical Bills,33743.43,24.7,27.0,9.0,0.0,254581.0,295350.0,0.0,0.0
2e305b81-8346-4c98-9a96-a4ac4b737cdc,73a44fa8-21b2-4248-a70f-ef00e9765e2e,437536.0,Short Term,665.0,1549279.0,7 years,Home Mortgage,Debt Consolidation,36537.0,33.5,15.0,30.0,0.0,563331.0,875534.0,0.0,0.0
5ba27cbd-3b7e-4df9-abf2-3f7b02664897,c3695a11-4c52-4a26-88c7-5688b7fd37bb,324170.0,Short Term,699.0,839876.0,10+ years,Home Mortgage,other,12038.02,14.2,10.0,6.0,1.0,152893.0,283250.0,1.0,0.0
3e0555a6-41f2-473e-981a-9f6786f791f3,53801d9d-d359-472c-a443-2b8d592b2ea1,53196.0,Short Term,722.0,3828120.0,10+ years,Home Mortgage,Debt Consolidation,52955.66,13.4,75.0,10.0,0.0,407227.0,543246.0,0.0,0.0
612225c2-7d1c-4571-b901-82d3d819c39a,c94f0d9a-88df-40b1-9633-5b77a37e6ba7,321288.0,Long Term,738.0,867141.0,3 years,Rent,Debt Consolidation,12060.63,21.7,36.0,8.0,0.0,222186.0,566654.0,0.0,0.0
4cc8bce5-eedd-4a1f-9012-3e43f5db6228,3bd318a0-8863-4176-9643-5ec66eed5d7d,702636.0,Short Term,716.0,2395178.0,10+ years,Home Mortgage,Debt Consolidation,16506.82,6.4,44.0,6.0,0.0,120992.0,220594.0,0.0,0.0
a8650ca2-ec40-4d67-9d9c-c7df35cff4dc,23ff334c-0f3b-42ac-a90d-fcb0f9f94243,205678.0,Short Term,678.0,1187424.0,< 1 year,Home Mortgage,Debt Consolidation,14150.06,16.5,31.0,32.0,0.0,247931.0,1025244.0,0.0,0.0
9a8d917a-9961-49fc-a338-c078a5491a5d,d75364f3-9285-4641-94ec-4fdad60b1a58,22110.0,Short Term,723.0,935199.0,10+ years,Home Mortgage,other,7387.96,12.0,53.0,6.0,0.0,40603.0,137038.0,0.0,0.0
650cb81f-3aa8-455b-a2cd-2bc82d89eb8d,e0948a5d-e1e6-45c9-9bf4-f3bc093e14b2,260062.0,Short Term,707.0,1216608.0,5 years,Rent,Debt Consolidation,9134.63,12.8,76.0,7.0,0.0,204250.0,283932.0,0.0,0.0
d718eedb-5ca7-4ead-b2d8-8f9ff254efe1,e9029db3-ae9a-4a9f-b9f0-8f2bfe6a7d8d,178948.0,Short Term,727.0,1699930.0,10+ years,Home Mortgage,Debt Consolidation,23798.83,21.6,50.0,13.0,0.0,157947.0,472560.0,0.0,0.0
8a4be9a2-c5d4-4298-aaae-474ba1e5d135,96e619b9-09a2-4f36-8c99-59ea2bcafd28,136752.0,Short Term,720.0,992389.0,7 years,Home Mortgage,Debt Consolidation,25471.4,15.6,57.0,13.0,0.0,227905.0,360976.0,0.0,0.0
8eb7c1b0-03dc-4615-97f6-b58c168621e7,9973fa3f-2236-46ce-a742-5ac597535c54,762608.0,Short Term,736.0,2069936.0,7 years,Rent,Debt Consolidation,15490.13,18.0,74.0,20.0,0.0,514330.0,948288.0,0.0,0.0
89f4f5f2-65ad-4352-b686-20b33a9eb1ba,7501e8cd-ae30-4d2b-bf06-a47f681cd4d9,418748.0,Short Term,734.0,993130.0,1 year,Rent,Debt Consolidation,8218.26,12.8,24.0,10.0,0.0,362387.0,1175372.0,0.0,0.0
61bde5ba-0573-453b-88d3-93666617eaa5,feffe5a9-d332-46e8-b612-79060a54e88d,396374.0,Short Term,721.0,1371192.0,2 years,Rent,Debt Consolidation,10089.76,13.0,49.0,9.0,0.0,347415.0,595078.0,0.0,0.0
fe22c4f5-eb21-4688-a572-0e647b5e1e66,30f6ab95-847d-4ab3-9082-ac78bbd27242,336644.0,Short Term,721.0,1647471.0,10+ years,Rent,Debt Consolidation,18808.67,17.6,28.0,12.0,0.0,215859.0,255816.0,0.0,0.0
7ecd119f-afa7-4689-a110-e5c41056f4ca,3d2018ed-0b75-48ed-8e93-fdbf1bae6872,424952.0,Short Term,722.0,2041512.0,2 years,Home Mortgage,Debt Consolidation,50867.56,15.0,3.0,12.0,0.0,672562.0,849244.0,0.0,0.0
019c8cbf-41bb-4256-9879-3da3ffd33d31,33d174d4-df72-498a-ab8b-61e6e16486de,216150.0,Short Term,740.0,1736087.0,3 years,Home Mortgage,Debt Consolidation,21701.04,18.3,69.0,8.0,0.0,106400.0,147026.0,0.0,0.0
6ab039d1-317f-4e32-859c-17aa7b00fab6,dc8e98b1-014e-4431-9975-c12aacb5aa29,195822.0,Short Term,724.0,939550.0,4 years,Rent,Debt Consolidation,5261.48,12.0,30.0,10.0,0.0,141759.0,237204.0,0.0,0.0
31baca36-1695-4632-b906-430876b70e66,1209de14-506d-49ae-a7ab-97e298f6d5dd,443784.0,Long Term,712.0,1341438.0,6 years,Rent,Debt Consolidation,11737.63,18.4,63.0,10.0,1.0,232940.0,640640.0,1.0,0.0
552b1980-a1de-4e18-a29a-f55c7e7373c3,c95cc3f7-2e37-4c21-9561-94e16fafb579,200046.0,Short Term,678.0,755288.0,10+ years,Rent,Debt Consolidation,20959.28,26.5,14.0,19.0,0.0,130036.0,316998.0,0.0,0.0
0b0cce4b-ef10-4f2f-a5af-32b75ba9e3ee,63d327bb-c887-44d7-9be9-c90dd0b8c548,381172.0,Short Term,690.0,1936480.0,10+ years,Home Mortgage,Debt Consolidation,18235.25,22.2,13.0,11.0,0.0,271225.0,495330.0,0.0,0.0
8c7317c5-74cb-444c-9087-d48d29722969,71433209-0960-414e-b834-20d497d95a5f,336402.0,Short Term,743.0,1510747.0,7 years,Home Mortgage,Debt Consolidation,35628.61,22.0,49.0,24.0,0.0,633251.0,1043020.0,0.0,0.0
f6e26771-d3a9-4cc5-90dc-931037ea774b,a1a89f6a-6c2a-4c47-abe9-c4db056c8bd7,541750.0,Short Term,666.0,1347480.0,8 years,Home Mortgage,other,3233.99,17.7,61.0,15.0,1.0,113107.0,626670.0,1.0,0.0
97bbcf7d-0445-4471-9f3d-63996f8d1e0f,2b824d2e-ed20-436f-aa58-67f127e8896c,159434.0,Short Term,747.0,1070916.0,3 years,Rent,Debt Consolidation,10530.75,12.0,26.0,14.0,0.0,75601.0,470602.0,0.0,0.0
573520b3-4221-4a67-abf0-6d043fb09d2c,971396f5-a75d-4a87-ba60-b35b6647a81a,180180.0,Short Term,712.0,1011522.0,1 year,Rent,Debt Consolidation,13149.71,28.4,10.0,10.0,0.0,85158.0,171204.0,0.0,0.0
95912687-51a3-4622-9688-1dc17f7a1c01,46b500ba-ee25-49c2-8298-91ff60c92735,99999999.0,Short Term,706.0,1745568.0,1 year,Home Mortgage,Debt Consolidation,21528.71,16.7,47.0,9.0,0.0,360981.0,507254.0,0.0,0.0
cd8a1d97-0d80-49b7-a1d7-1848d1fb1608,df56e091-1c1f-4524-b211-23adc3b03b70,415206.0,Short Term,715.0,1368684.0,< 1 year,Own Home,Other,14599.41,12.8,16.0,12.0,0.0,117515.0,236654.0,0.0,0.0
6e040519-63eb-4a4f-947e-136b7d50758f,4c0c5f90-ffc4-42f5-92a4-2b869b942b6b,368126.0,Long Term,674.0,1627046.0,6 years,Home Mortgage,Debt Consolidation,30371.5,25.9,8.0,8.0,0.0,698839.0,859936.0,0.0,0.0
b0d3f564-859f-43c0-a7a6-e5fbc0cb5493,d860631c-1510-4b18-be1a-8a7b8588c658,299442.0,Long Term,668.0,978025.0,7 years,Home Mortgage,Debt Consolidation,14833.3,23.1,30.0,10.0,0.0,232066.0,501336.0,0.0,0.0
61e2aa29-c3e5-4513-89a7-6aac6295bba0,58582324-4221-4ecf-8646-32866336c701,404470.0,Short Term,6920.0,1455495.0,8 years,Rent,major_purchase,715.73,18.2,24.0,3.0,0.0,3439.0,104676.0,0.0,0.0
3baa91cd-ec63-453e-a8e7-05c7d7f4c1f8,4150f55f-9f37-459d-8196-d9c5507f5b4c,780868.0,Long Term,699.0,1811175.0,10+ years,Home Mortgage,Debt Consolidation,33204.97,18.5,16.0,8.0,0.0,459610.0,765732.0,0.0,0.0
d8ed014a-9a26-441e-bc5e-d294bcd7168b,08fb15d5-3a79-4d31-9a13-b9bf62abd420,540320.0,Long Term,714.0,2239872.0,10+ years,Home Mortgage,Debt Consolidation,21465.44,18.3,28.0,12.0,0.0,514900.0,924308.0,0.0,0.0
3a43a22f-9613-465d-99e1-d69f13c7a343,ad703e82-df42-4146-a8dc-4631353f1413,99999999.0,Long Term,662.0,1167930.0,3 years,Rent,Debt Consolidation,14404.47,23.0,57.0,6.0,0.0,95665.0,263758.0,0.0,0.0
dddab554-c578-462d-b1db-1c71526f52f9,e76207a5-8774-4116-8006-948fbfc3b99d,99999999.0,Short Term,743.0,903279.0,10+ years,Home Mortgage,Debt Consolidation,14377.11,21.5,39.0,6.0,0.0,120023.0,251768.0,0.0,0.0
48ac6b15-1f83-470d-8b38-0694b269bb97,82127a58-caa1-4c5b-8dbc-981670fc7161,263714.0,Short Term,708.0,1179178.0,3 years,Rent,Debt Consolidation,25057.58,10.6,39.0,11.0,1.0,133665.0,176286.0,0.0,0.0
aa43937d-9881-44f4-b035-b390eab7849f,1cce5ce4-da41-4c54-aff1-565e1cbaaac7,529518.0,Short Term,698.0,1089498.0,10+ years,Home Mortgage,other,19520.22,14.7,7.0,10.0,0.0,589646.0,1097668.0,0.0,0.0
e60bcb92-14a8-4ed0-a3e2-f6c4a35218dd,d78d6f5d-cd0b-4be8-8ca7-7af50f3eff7f,327558.0,Short Term,735.0,1320158.0,< 1 year,Home Mortgage,Debt Consolidation,43345.08,13.0,11.0,21.0,0.0,414504.0,639936.0,0.0,0.0
6aac6b0c-e885-4471-a484-c34fe3e48a7a,90396ce7-0219-4c07-ad2b-8e83e8905686,246026.0,Short Term,700.0,493259.0,5 years,Rent,Other,3321.39,21.0,7.0,7.0,0.0,16055.0,30778.0,0.0,0.0
effacbab-69a8-43bf-a63e-1e44c0a7c154,56a43e3b-2fc5-4f8a-bd1f-875b37475118,383042.0,Short Term,700.0,930525.0,4 years,Home Mortgage,Debt Consolidation,28381.06,22.3,70.0,17.0,0.0,403503.0,601282.0,0.0,0.0
3f4d94ac-b65f-4b67-9363-bb2bbea847b4,d2f3205b-f9d8-4931-b497-f954df96659a,759924.0,Short Term,746.0,1893863.0,10+ years,Home Mortgage,Debt Consolidation,25882.75,33.5,13.0,15.0,0.0,516420.0,2420902.0,0.0,0.0
88b77c78-f4dc-4635-8def-b872a5a87f81,18d2e1cf-bef6-4399-aa6b-b342d957f9c2,767228.0,Short Term,714.0,1855293.0,3 years,Rent,Debt Consolidation,33550.01,13.1,5.0,16.0,0.0,116964.0,868120.0,0.0,0.0
862ad333-13e4-478d-ab95-b4e0f95dea12,c5b6354a-e623-4c7d-be21-abc9b9f8a8d9,215996.0,Long Term,720.0,1492336.0,10+ years,Home Mortgage,Debt Consolidation,22011.88,19.0,11.0,11.0,0.0,1092291.0,2122098.0,0.0,0.0
32eb2f91-638e-4b72-9798-027a8614147e,9efc54fe-865d-4f25-b5fe-7cdfb3c52bcf,326810.0,Short Term,719.0,1335909.0,2 years,Rent,Debt Consolidation,31839.44,15.8,37.0,19.0,1.0,199595.0,548966.0,1.0,0.0
9e6029ef-a787-4c88-8b9f-36d843556ce0,c89e7bcd-267d-4b3b-9959-65998453a8b9,99999999.0,Short Term,741.0,1003713.0,10+ years,Home Mortgage,Debt Consolidation,4014.89,29.7,19.0,8.0,1.0,109269.0,301972.0,1.0,0.0
b7189420-3f8f-4d87-aae1-6a593c7e2ef4,c47b81d6-0172-4698-b021-9502e9d0fb2a,117392.0,Short Term,703.0,1282690.0,7 years,Rent,Debt Consolidation,17637.13,18.5,18.0,9.0,1.0,30799.0,61512.0,0.0,0.0
621405e2-2e69-4452-bbcf-5d8256c409d1,e42a158e-bb33-4e7c-8be4-16475dc9b4f5,788018.0,Short Term,733.0,2527798.0,< 1 year,Rent,Debt Consolidation,37706.45,43.0,23.0,13.0,0.0,635113.0,952600.0,0.0,0.0
1dac6094-1a9a-4387-9df6-64a7f6339e29,7b5502e8-8803-4466-88c3-cea4317a98ad,333168.0,Long Term,685.0,1899050.0,7 years,Rent,Debt Consolidation,29277.1,17.5,27.0,12.0,0.0,529055.0,657272.0,0.0,0.0
26f2a249-326c-4cf3-9644-c3cb0164c9cc,0dd5e6b1-62eb-400a-bed9-94787d2dbe7c,622182.0,Long Term,663.0,2073280.0,8 years,Home Mortgage,Debt Consolidation,28853.21,32.8,3.0,17.0,0.0,389405.0,627968.0,0.0,0.0
e1ced8bd-2be6-419b-ada9-9bb2a04d7279,b49b6f82-70ac-43bc-a620-9472b590a245,442068.0,Short Term,747.0,2481609.0,10+ years,Home Mortgage,Other,42601.04,23.5,31.0,11.0,0.0,1173877.0,6441842.0,0.0,0.0
919acd5c-7d7a-4465-80f3-ccf0d7e8fc44,bd066d91-b19c-420b-83a5-f41382bc0ab7,360030.0,Short Term,734.0,1036431.0,1 year,Home Mortgage,Debt Consolidation,10605.99,32.1,26.0,14.0,0.0,345857.0,541200.0,0.0,0.0
a47eea6f-8114-4b57-8d4a-50ea34a61873,c41027b4-2917-4866-ae63-dd533ac37bf5,200200.0,Short Term,724.0,1575290.0,2 years,Home Mortgage,Other,37281.99,14.5,47.0,10.0,0.0,263207.0,380490.0,0.0,0.0
82111412-fa1f-463e-9263-b790de7e6555,51e5c1d5-f65e-4239-964b-d15387a3dfbf,178222.0,Short Term,686.0,1731546.0,5 years,Home Mortgage,Debt Consolidation,27271.84,17.6,12.0,14.0,0.0,298167.0,360756.0,0.0,0.0
984a50ba-c956-4a83-a967-43f5814ce551,4ba6d6bc-f158-4048-ad92-67e804da0b90,153934.0,Short Term,735.0,1063582.0,9 years,Rent,Debt Consolidation,14801.38,14.9,58.0,6.0,0.0,146832.0,248556.0,0.0,0.0
b53a65ad-2de9-4b82-a236-f06813027f18,3cc704ab-7825-4b5d-b889-6689df686371,190344.0,Short Term,687.0,934040.0,7 years,Rent,Debt Consolidation,16734.82,15.2,31.0,13.0,1.0,126426.0,278828.0,0.0,0.0
054c9d30-9574-4515-8dcd-44de907ce050,f7f830c0-6ee4-44f6-9aa7-57137dd95e92,398970.0,Long Term,686.0,1533528.0,3 years,Home Mortgage,Debt Consolidation,29264.94,34.0,41.0,16.0,0.0,623029.0,1363714.0,0.0,0.0
8bfb4eb5-ebab-4d42-a9d0-ab0ae356671f,ce11f894-03d3-4487-8011-bc31373c4452,99999999.0,Short Term,742.0,1041333.0,9 years,Rent,Debt Consolidation,31847.61,13.9,43.0,16.0,0.0,496926.0,1046144.0,0.0,0.0
f73698be-9319-4e6e-b241-658f68e84df8,cc3e7689-746d-4c21-9ed7-0ea3e372d9e0,535238.0,Long Term,711.0,1367487.0,3 years,Own Home,Debt Consolidation,29400.79,18.7,42.0,12.0,0.0,322259.0,401214.0,0.0,0.0
f6f50963-9a5f-4aa0-a6c2-bff618c2986e,401c9643-1874-41f6-bd26-d2abcd5be288,108922.0,Short Term,738.0,1034664.0,3 years,Rent,Home Improvements,2862.54,20.1,33.0,9.0,0.0,145369.0,524414.0,0.0,0.0
f5ca9a4a-8e88-4e56-83f3-b9b785c3b27f,7239cc10-89a2-4515-82c1-dc1abb90b5ef,167420.0,Short Term,720.0,674709.0,5 years,Rent,Debt Consolidation,16867.82,13.0,70.0,12.0,1.0,118978.0,243408.0,1.0,0.0
